"raceId","year","round","circuitId","name","date","time","tz","circuitname","location","country","pdt","tz.dat","dt","hr","loc.hr","loc.mins","loc.hrmin","continent"
880,2013,1,1,"Australian Grand Prix",2013-03-17,"06:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2013-03-17 06:00:00","UTC",2013-03-17 06:00:00,6,17,0,17,"Oceania"
881,2013,2,2,"Malaysian Grand Prix",2013-03-24,"08:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2013-03-24 08:00:00","UTC",2013-03-24 08:00:00,8,16,0,16,"Asia"
882,2013,3,17,"Chinese Grand Prix",2013-04-14,"07:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2013-04-14 07:00:00","UTC",2013-04-14 07:00:00,7,15,0,15,"Asia"
883,2013,4,3,"Bahrain Grand Prix",2013-04-21,"12:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2013-04-21 12:00:00","UTC",2013-04-21 12:00:00,12,15,0,15,"Asia"
884,2013,5,4,"Spanish Grand Prix",2013-05-12,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2013-05-12 12:00:00","UTC",2013-05-12 12:00:00,12,14,0,14,"Europe"
885,2013,6,6,"Monaco Grand Prix",2013-05-26,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2013-05-26 12:00:00","UTC",2013-05-26 12:00:00,12,14,0,14,"Europe"
886,2013,7,7,"Canadian Grand Prix",2013-06-09,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2013-06-09 18:00:00","UTC",2013-06-09 18:00:00,18,14,0,14,"Americas"
887,2013,8,9,"British Grand Prix",2013-06-30,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2013-06-30 12:00:00","UTC",2013-06-30 12:00:00,12,13,0,13,"Europe"
888,2013,9,20,"German Grand Prix",2013-07-07,"12:00:00","Europe/Berlin","Nürburgring","Nürburg","Germany","2013-07-07 12:00:00","UTC",2013-07-07 12:00:00,12,14,0,14,"Europe"
890,2013,10,11,"Hungarian Grand Prix",2013-07-28,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2013-07-28 12:00:00","UTC",2013-07-28 12:00:00,12,14,0,14,"Europe"
891,2013,11,13,"Belgian Grand Prix",2013-08-25,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2013-08-25 12:00:00","UTC",2013-08-25 12:00:00,12,14,0,14,"Europe"
892,2013,12,14,"Italian Grand Prix",2013-09-08,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2013-09-08 12:00:00","UTC",2013-09-08 12:00:00,12,14,0,14,"Europe"
893,2013,13,15,"Singapore Grand Prix",2013-09-22,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2013-09-22 12:00:00","UTC",2013-09-22 12:00:00,12,20,0,20,"Asia"
894,2013,14,35,"Korean Grand Prix",2013-10-06,"06:00:00","Asia/Seoul","Korean International Circuit","Yeongam County","Korea","2013-10-06 06:00:00","UTC",2013-10-06 06:00:00,6,15,0,15,"Asia"
895,2013,15,22,"Japanese Grand Prix",2013-10-13,"06:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2013-10-13 06:00:00","UTC",2013-10-13 06:00:00,6,15,0,15,"Asia"
896,2013,16,68,"Indian Grand Prix",2013-10-27,"09:30:00","Asia/Kolkata","Buddh International Circuit","Uttar Pradesh","India","2013-10-27 09:30:00","UTC",2013-10-27 09:30:00,9,15,0,15,"Asia"
897,2013,17,24,"Abu Dhabi Grand Prix",2013-11-03,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2013-11-03 13:00:00","UTC",2013-11-03 13:00:00,13,17,0,17,"Asia"
898,2013,18,69,"United States Grand Prix",2013-11-17,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2013-11-17 19:00:00","UTC",2013-11-17 19:00:00,19,13,0,13,"Americas"
899,2013,19,18,"Brazilian Grand Prix",2013-11-24,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2013-11-24 16:00:00","UTC",2013-11-24 16:00:00,16,14,0,14,"Americas"
900,2014,1,1,"Australian Grand Prix",2014-03-16,"06:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2014-03-16 06:00:00","UTC",2014-03-16 06:00:00,6,17,0,17,"Oceania"
901,2014,2,2,"Malaysian Grand Prix",2014-03-30,"08:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2014-03-30 08:00:00","UTC",2014-03-30 08:00:00,8,16,0,16,"Asia"
902,2014,3,3,"Bahrain Grand Prix",2014-04-06,"15:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2014-04-06 15:00:00","UTC",2014-04-06 15:00:00,15,18,0,18,"Asia"
903,2014,4,17,"Chinese Grand Prix",2014-04-20,"07:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2014-04-20 07:00:00","UTC",2014-04-20 07:00:00,7,15,0,15,"Asia"
904,2014,5,4,"Spanish Grand Prix",2014-05-11,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2014-05-11 12:00:00","UTC",2014-05-11 12:00:00,12,14,0,14,"Europe"
905,2014,6,6,"Monaco Grand Prix",2014-05-25,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2014-05-25 12:00:00","UTC",2014-05-25 12:00:00,12,14,0,14,"Europe"
906,2014,7,7,"Canadian Grand Prix",2014-06-08,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2014-06-08 18:00:00","UTC",2014-06-08 18:00:00,18,14,0,14,"Americas"
907,2014,8,70,"Austrian Grand Prix",2014-06-22,"12:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2014-06-22 12:00:00","UTC",2014-06-22 12:00:00,12,14,0,14,"Europe"
908,2014,9,9,"British Grand Prix",2014-07-06,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2014-07-06 12:00:00","UTC",2014-07-06 12:00:00,12,13,0,13,"Europe"
909,2014,10,10,"German Grand Prix",2014-07-20,"12:00:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2014-07-20 12:00:00","UTC",2014-07-20 12:00:00,12,14,0,14,"Europe"
910,2014,11,11,"Hungarian Grand Prix",2014-07-27,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2014-07-27 12:00:00","UTC",2014-07-27 12:00:00,12,14,0,14,"Europe"
911,2014,12,13,"Belgian Grand Prix",2014-08-24,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2014-08-24 12:00:00","UTC",2014-08-24 12:00:00,12,14,0,14,"Europe"
912,2014,13,14,"Italian Grand Prix",2014-09-07,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2014-09-07 12:00:00","UTC",2014-09-07 12:00:00,12,14,0,14,"Europe"
913,2014,14,15,"Singapore Grand Prix",2014-09-21,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2014-09-21 12:00:00","UTC",2014-09-21 12:00:00,12,20,0,20,"Asia"
914,2014,15,22,"Japanese Grand Prix",2014-10-05,"06:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2014-10-05 06:00:00","UTC",2014-10-05 06:00:00,6,15,0,15,"Asia"
915,2014,16,71,"Russian Grand Prix",2014-10-12,"11:00:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2014-10-12 11:00:00","UTC",2014-10-12 11:00:00,11,15,0,15,"Europe"
916,2014,17,69,"United States Grand Prix",2014-11-02,"20:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2014-11-02 20:00:00","UTC",2014-11-02 20:00:00,20,14,0,14,"Americas"
917,2014,18,18,"Brazilian Grand Prix",2014-11-09,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2014-11-09 16:00:00","UTC",2014-11-09 16:00:00,16,14,0,14,"Americas"
918,2014,19,24,"Abu Dhabi Grand Prix",2014-11-23,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2014-11-23 13:00:00","UTC",2014-11-23 13:00:00,13,17,0,17,"Asia"
931,2015,6,6,"Monaco Grand Prix",2015-05-24,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2015-05-24 12:00:00","UTC",2015-05-24 12:00:00,12,14,0,14,"Europe"
932,2015,7,7,"Canadian Grand Prix",2015-06-07,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2015-06-07 18:00:00","UTC",2015-06-07 18:00:00,18,14,0,14,"Americas"
929,2015,4,3,"Bahrain Grand Prix",2015-04-19,"15:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2015-04-19 15:00:00","UTC",2015-04-19 15:00:00,15,18,0,18,"Asia"
930,2015,5,4,"Spanish Grand Prix",2015-05-10,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2015-05-10 12:00:00","UTC",2015-05-10 12:00:00,12,14,0,14,"Europe"
928,2015,3,17,"Chinese Grand Prix",2015-04-12,"06:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2015-04-12 06:00:00","UTC",2015-04-12 06:00:00,6,14,0,14,"Asia"
926,2015,1,1,"Australian Grand Prix",2015-03-15,"05:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2015-03-15 05:00:00","UTC",2015-03-15 05:00:00,5,16,0,16,"Oceania"
927,2015,2,2,"Malaysian Grand Prix",2015-03-29,"07:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2015-03-29 07:00:00","UTC",2015-03-29 07:00:00,7,15,0,15,"Asia"
933,2015,8,70,"Austrian Grand Prix",2015-06-21,"12:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2015-06-21 12:00:00","UTC",2015-06-21 12:00:00,12,14,0,14,"Europe"
934,2015,9,9,"British Grand Prix",2015-07-05,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2015-07-05 12:00:00","UTC",2015-07-05 12:00:00,12,13,0,13,"Europe"
936,2015,10,11,"Hungarian Grand Prix",2015-07-26,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2015-07-26 12:00:00","UTC",2015-07-26 12:00:00,12,14,0,14,"Europe"
937,2015,11,13,"Belgian Grand Prix",2015-08-23,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2015-08-23 12:00:00","UTC",2015-08-23 12:00:00,12,14,0,14,"Europe"
938,2015,12,14,"Italian Grand Prix",2015-09-06,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2015-09-06 12:00:00","UTC",2015-09-06 12:00:00,12,14,0,14,"Europe"
939,2015,13,15,"Singapore Grand Prix",2015-09-20,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2015-09-20 12:00:00","UTC",2015-09-20 12:00:00,12,20,0,20,"Asia"
940,2015,14,22,"Japanese Grand Prix",2015-09-27,"05:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2015-09-27 05:00:00","UTC",2015-09-27 05:00:00,5,14,0,14,"Asia"
941,2015,15,71,"Russian Grand Prix",2015-10-11,"11:00:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2015-10-11 11:00:00","UTC",2015-10-11 11:00:00,11,14,0,14,"Europe"
942,2015,16,69,"United States Grand Prix",2015-10-25,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2015-10-25 19:00:00","UTC",2015-10-25 19:00:00,19,14,0,14,"Americas"
943,2015,17,32,"Mexican Grand Prix",2015-11-01,"19:00:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2015-11-01 19:00:00","UTC",2015-11-01 19:00:00,19,13,0,13,"Americas"
944,2015,18,18,"Brazilian Grand Prix",2015-11-15,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2015-11-15 16:00:00","UTC",2015-11-15 16:00:00,16,14,0,14,"Americas"
945,2015,19,24,"Abu Dhabi Grand Prix",2015-11-29,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2015-11-29 13:00:00","UTC",2015-11-29 13:00:00,13,17,0,17,"Asia"
948,2016,1,1,"Australian Grand Prix",2016-03-20,"05:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2016-03-20 05:00:00","UTC",2016-03-20 05:00:00,5,16,0,16,"Oceania"
949,2016,2,3,"Bahrain Grand Prix",2016-04-03,"15:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2016-04-03 15:00:00","UTC",2016-04-03 15:00:00,15,18,0,18,"Asia"
950,2016,3,17,"Chinese Grand Prix",2016-04-17,"06:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2016-04-17 06:00:00","UTC",2016-04-17 06:00:00,6,14,0,14,"Asia"
951,2016,4,71,"Russian Grand Prix",2016-05-01,"12:00:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2016-05-01 12:00:00","UTC",2016-05-01 12:00:00,12,15,0,15,"Europe"
952,2016,5,4,"Spanish Grand Prix",2016-05-15,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2016-05-15 12:00:00","UTC",2016-05-15 12:00:00,12,14,0,14,"Europe"
953,2016,6,6,"Monaco Grand Prix",2016-05-29,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2016-05-29 12:00:00","UTC",2016-05-29 12:00:00,12,14,0,14,"Europe"
954,2016,7,7,"Canadian Grand Prix",2016-06-12,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2016-06-12 18:00:00","UTC",2016-06-12 18:00:00,18,14,0,14,"Americas"
955,2016,8,73,"European Grand Prix",2016-06-19,"13:00:00","Asia/Baku","Baku City Circuit","Baku","Azerbaijan","2016-06-19 13:00:00","UTC",2016-06-19 13:00:00,13,17,0,17,"Asia"
956,2016,9,70,"Austrian Grand Prix",2016-07-03,"12:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2016-07-03 12:00:00","UTC",2016-07-03 12:00:00,12,14,0,14,"Europe"
957,2016,10,9,"British Grand Prix",2016-07-10,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2016-07-10 12:00:00","UTC",2016-07-10 12:00:00,12,13,0,13,"Europe"
958,2016,11,11,"Hungarian Grand Prix",2016-07-24,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2016-07-24 12:00:00","UTC",2016-07-24 12:00:00,12,14,0,14,"Europe"
959,2016,12,10,"German Grand Prix",2016-07-31,"12:00:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2016-07-31 12:00:00","UTC",2016-07-31 12:00:00,12,14,0,14,"Europe"
960,2016,13,13,"Belgian Grand Prix",2016-08-28,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2016-08-28 12:00:00","UTC",2016-08-28 12:00:00,12,14,0,14,"Europe"
961,2016,14,14,"Italian Grand Prix",2016-09-04,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2016-09-04 12:00:00","UTC",2016-09-04 12:00:00,12,14,0,14,"Europe"
962,2016,15,15,"Singapore Grand Prix",2016-09-18,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2016-09-18 12:00:00","UTC",2016-09-18 12:00:00,12,20,0,20,"Asia"
963,2016,16,2,"Malaysian Grand Prix",2016-10-02,"07:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2016-10-02 07:00:00","UTC",2016-10-02 07:00:00,7,15,0,15,"Asia"
964,2016,17,22,"Japanese Grand Prix",2016-10-09,"05:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2016-10-09 05:00:00","UTC",2016-10-09 05:00:00,5,14,0,14,"Asia"
965,2016,18,69,"United States Grand Prix",2016-10-23,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2016-10-23 19:00:00","UTC",2016-10-23 19:00:00,19,14,0,14,"Americas"
966,2016,19,32,"Mexican Grand Prix",2016-10-30,"19:00:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2016-10-30 19:00:00","UTC",2016-10-30 19:00:00,19,13,0,13,"Americas"
967,2016,20,18,"Brazilian Grand Prix",2016-11-13,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2016-11-13 16:00:00","UTC",2016-11-13 16:00:00,16,14,0,14,"Americas"
968,2016,21,24,"Abu Dhabi Grand Prix",2016-11-27,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2016-11-27 13:00:00","UTC",2016-11-27 13:00:00,13,17,0,17,"Asia"
969,2017,1,1,"Australian Grand Prix",2017-03-26,"05:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2017-03-26 05:00:00","UTC",2017-03-26 05:00:00,5,16,0,16,"Oceania"
970,2017,2,17,"Chinese Grand Prix",2017-04-09,"06:00:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2017-04-09 06:00:00","UTC",2017-04-09 06:00:00,6,14,0,14,"Asia"
971,2017,3,3,"Bahrain Grand Prix",2017-04-16,"15:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2017-04-16 15:00:00","UTC",2017-04-16 15:00:00,15,18,0,18,"Asia"
972,2017,4,71,"Russian Grand Prix",2017-04-30,"12:00:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2017-04-30 12:00:00","UTC",2017-04-30 12:00:00,12,15,0,15,"Europe"
973,2017,5,4,"Spanish Grand Prix",2017-05-14,"12:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2017-05-14 12:00:00","UTC",2017-05-14 12:00:00,12,14,0,14,"Europe"
974,2017,6,6,"Monaco Grand Prix",2017-05-28,"12:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2017-05-28 12:00:00","UTC",2017-05-28 12:00:00,12,14,0,14,"Europe"
975,2017,7,7,"Canadian Grand Prix",2017-06-11,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2017-06-11 18:00:00","UTC",2017-06-11 18:00:00,18,14,0,14,"Americas"
976,2017,8,73,"Azerbaijan Grand Prix",2017-06-25,"13:00:00","Asia/Baku","Baku City Circuit","Baku","Azerbaijan","2017-06-25 13:00:00","UTC",2017-06-25 13:00:00,13,17,0,17,"Asia"
977,2017,9,70,"Austrian Grand Prix",2017-07-09,"12:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2017-07-09 12:00:00","UTC",2017-07-09 12:00:00,12,14,0,14,"Europe"
978,2017,10,9,"British Grand Prix",2017-07-16,"12:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2017-07-16 12:00:00","UTC",2017-07-16 12:00:00,12,13,0,13,"Europe"
979,2017,11,11,"Hungarian Grand Prix",2017-07-30,"12:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2017-07-30 12:00:00","UTC",2017-07-30 12:00:00,12,14,0,14,"Europe"
980,2017,12,13,"Belgian Grand Prix",2017-08-27,"12:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2017-08-27 12:00:00","UTC",2017-08-27 12:00:00,12,14,0,14,"Europe"
981,2017,13,14,"Italian Grand Prix",2017-09-03,"12:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2017-09-03 12:00:00","UTC",2017-09-03 12:00:00,12,14,0,14,"Europe"
982,2017,14,15,"Singapore Grand Prix",2017-09-17,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2017-09-17 12:00:00","UTC",2017-09-17 12:00:00,12,20,0,20,"Asia"
983,2017,15,2,"Malaysian Grand Prix",2017-10-01,"07:00:00","Asia/Kuala_Lumpur","Sepang International Circuit","Kuala Lumpur","Malaysia","2017-10-01 07:00:00","UTC",2017-10-01 07:00:00,7,15,0,15,"Asia"
984,2017,16,22,"Japanese Grand Prix",2017-10-08,"05:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2017-10-08 05:00:00","UTC",2017-10-08 05:00:00,5,14,0,14,"Asia"
985,2017,17,69,"United States Grand Prix",2017-10-22,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2017-10-22 19:00:00","UTC",2017-10-22 19:00:00,19,14,0,14,"Americas"
986,2017,18,32,"Mexican Grand Prix",2017-10-29,"19:00:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2017-10-29 19:00:00","UTC",2017-10-29 19:00:00,19,13,0,13,"Americas"
987,2017,19,18,"Brazilian Grand Prix",2017-11-12,"16:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2017-11-12 16:00:00","UTC",2017-11-12 16:00:00,16,14,0,14,"Americas"
988,2017,20,24,"Abu Dhabi Grand Prix",2017-11-26,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2017-11-26 13:00:00","UTC",2017-11-26 13:00:00,13,17,0,17,"Asia"
989,2018,1,1,"Australian Grand Prix",2018-03-25,"05:10:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2018-03-25 05:10:00","UTC",2018-03-25 05:10:00,5,16,10,16.1666666666667,"Oceania"
990,2018,2,3,"Bahrain Grand Prix",2018-04-08,"15:10:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2018-04-08 15:10:00","UTC",2018-04-08 15:10:00,15,18,10,18.1666666666667,"Asia"
991,2018,3,17,"Chinese Grand Prix",2018-04-15,"06:10:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2018-04-15 06:10:00","UTC",2018-04-15 06:10:00,6,14,10,14.1666666666667,"Asia"
992,2018,4,73,"Azerbaijan Grand Prix",2018-04-29,"12:10:00","Asia/Baku","Baku City Circuit","Baku","Azerbaijan","2018-04-29 12:10:00","UTC",2018-04-29 12:10:00,12,16,10,16.1666666666667,"Asia"
993,2018,5,4,"Spanish Grand Prix",2018-05-13,"13:10:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2018-05-13 13:10:00","UTC",2018-05-13 13:10:00,13,15,10,15.1666666666667,"Europe"
994,2018,6,6,"Monaco Grand Prix",2018-05-27,"13:10:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2018-05-27 13:10:00","UTC",2018-05-27 13:10:00,13,15,10,15.1666666666667,"Europe"
995,2018,7,7,"Canadian Grand Prix",2018-06-10,"18:10:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2018-06-10 18:10:00","UTC",2018-06-10 18:10:00,18,14,10,14.1666666666667,"Americas"
996,2018,8,34,"French Grand Prix",2018-06-24,"14:10:00","Europe/Paris","Circuit Paul Ricard","Le Castellet","France","2018-06-24 14:10:00","UTC",2018-06-24 14:10:00,14,16,10,16.1666666666667,"Europe"
997,2018,9,70,"Austrian Grand Prix",2018-07-01,"13:10:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2018-07-01 13:10:00","UTC",2018-07-01 13:10:00,13,15,10,15.1666666666667,"Europe"
998,2018,10,9,"British Grand Prix",2018-07-08,"13:10:00","Europe/London","Silverstone Circuit","Silverstone","UK","2018-07-08 13:10:00","UTC",2018-07-08 13:10:00,13,14,10,14.1666666666667,"Europe"
999,2018,11,10,"German Grand Prix",2018-07-22,"13:10:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2018-07-22 13:10:00","UTC",2018-07-22 13:10:00,13,15,10,15.1666666666667,"Europe"
1000,2018,12,11,"Hungarian Grand Prix",2018-07-29,"13:10:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2018-07-29 13:10:00","UTC",2018-07-29 13:10:00,13,15,10,15.1666666666667,"Europe"
1001,2018,13,13,"Belgian Grand Prix",2018-08-26,"13:10:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2018-08-26 13:10:00","UTC",2018-08-26 13:10:00,13,15,10,15.1666666666667,"Europe"
1002,2018,14,14,"Italian Grand Prix",2018-09-02,"13:10:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2018-09-02 13:10:00","UTC",2018-09-02 13:10:00,13,15,10,15.1666666666667,"Europe"
1003,2018,15,15,"Singapore Grand Prix",2018-09-16,"12:10:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2018-09-16 12:10:00","UTC",2018-09-16 12:10:00,12,20,10,20.1666666666667,"Asia"
1004,2018,16,71,"Russian Grand Prix",2018-09-30,"11:10:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2018-09-30 11:10:00","UTC",2018-09-30 11:10:00,11,14,10,14.1666666666667,"Europe"
1005,2018,17,22,"Japanese Grand Prix",2018-10-07,"05:10:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2018-10-07 05:10:00","UTC",2018-10-07 05:10:00,5,14,10,14.1666666666667,"Asia"
1006,2018,18,69,"United States Grand Prix",2018-10-21,"18:10:00","America/Chicago","Circuit of the Americas","Austin","USA","2018-10-21 18:10:00","UTC",2018-10-21 18:10:00,18,13,10,13.1666666666667,"Americas"
1007,2018,19,32,"Mexican Grand Prix",2018-10-28,"19:10:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2018-10-28 19:10:00","UTC",2018-10-28 19:10:00,19,13,10,13.1666666666667,"Americas"
1008,2018,20,18,"Brazilian Grand Prix",2018-11-11,"17:10:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2018-11-11 17:10:00","UTC",2018-11-11 17:10:00,17,15,10,15.1666666666667,"Americas"
1009,2018,21,24,"Abu Dhabi Grand Prix",2018-11-25,"13:10:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2018-11-25 13:10:00","UTC",2018-11-25 13:10:00,13,17,10,17.1666666666667,"Asia"
1010,2019,1,1,"Australian Grand Prix",2019-03-17,"05:10:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2019-03-17 05:10:00","UTC",2019-03-17 05:10:00,5,16,10,16.1666666666667,"Oceania"
1011,2019,2,3,"Bahrain Grand Prix",2019-03-31,"15:10:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2019-03-31 15:10:00","UTC",2019-03-31 15:10:00,15,18,10,18.1666666666667,"Asia"
1012,2019,3,17,"Chinese Grand Prix",2019-04-14,"06:10:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2019-04-14 06:10:00","UTC",2019-04-14 06:10:00,6,14,10,14.1666666666667,"Asia"
1013,2019,4,73,"Azerbaijan Grand Prix",2019-04-28,"12:10:00","Asia/Baku","Baku City Circuit","Baku","Azerbaijan","2019-04-28 12:10:00","UTC",2019-04-28 12:10:00,12,16,10,16.1666666666667,"Asia"
1014,2019,5,4,"Spanish Grand Prix",2019-05-12,"13:10:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2019-05-12 13:10:00","UTC",2019-05-12 13:10:00,13,15,10,15.1666666666667,"Europe"
