"year","title","title.id","genre","rating","votes","dir.sum","year.rk","actress","actress.id","actress.by","actress.age","actor","actor.id","actor.by","actor.age","diff"
1949,"Prince of Foxes","tt0041767","Adventure, Drama, History",7.1,1387,"Henry King [nm0454771]",25,"Wanda Hendrix","nm0376905",1928,21,"Tyrone Power","nm0000061",1914,35,14
1950,"In a Lonely Place","tt0042593","Drama, Film-Noir, Mystery",8,22742,"Nicholas Ray [nm0712947]",1,"Gloria Grahame","nm0002108",1923,27,"Humphrey Bogart","nm0000007",1899,51,24
1950,"Rio Grande","tt0042895","Romance, Western",7.2,12826,"John Ford [nm0000406]",2,"Maureen O'Hara","nm0000058",1920,30,"John Wayne","nm0000078",1907,43,13
1950,"Gun Crazy","tt0042530","Crime, Drama, Film-Noir",7.7,10294,"Joseph H. Lewis [nm0507390]",3,"Peggy Cummins","nm0192033",1925,25,"John Dall","nm0197982",1920,30,5
1950,"Father of the Bride","tt0042451","Comedy, Romance",7.2,9299,"Vincente Minnelli [nm0591486]",4,"Joan Bennett","nm0000910",1910,40,"Spencer Tracy","nm0000075",1900,50,10
1950,"Born Yesterday","tt0042276","Comedy, Drama, Romance",7.6,9160,"George Cukor [nm0002030]",5,"Judy Holliday","nm0391062",1921,29,"William Holden","nm0000034",1918,32,3
1950,"Broken Arrow","tt0042286","Drama, Romance, Western",7.2,6875,"Delmer Daves [nm0202681]",6,"Debra Paget","nm0656428",1933,17,"James Stewart","nm0000071",1908,42,25
1950,"King Solomon's Mines","tt0042646","Action, Adventure, Romance",6.8,5271,"Compton Bennett [nm0071682] | Andrew Marton [nm0554249]",7,"Deborah Kerr","nm0000039",1921,29,"Stewart Granger","nm0001289",1913,37,8
1950,"Annie Get Your Gun","tt0042200","Biography, Comedy, Musical",6.9,4022,"George Sidney [nm0796645] | Busby Berkeley [nm0000923]",8,"Betty Hutton","nm0002149",1921,29,"Howard Keel","nm0444476",1919,31,2
1950,"Cyrano de Bergerac","tt0042367","Adventure, Drama, Romance",7.5,3350,"Michael Gordon [nm0330456]",9,"Mala Powers","nm0694580",1931,19,"José Ferrer","nm0001207",1912,38,19
1950,"Summer Stock","tt0043012","Musical, Romance",7.2,3281,"Charles Walters [nm0910199]",10,"Judy Garland","nm0000023",1922,28,"Gene Kelly","nm0000037",1912,38,10
1950,"The Flame and the Arrow","tt0042464","Adventure, Drama, History",7,3107,"Jacques Tourneur [nm0869664]",11,"Virginia Mayo","nm0562920",1920,30,"Burt Lancaster","nm0000044",1913,37,7
1950,"Young Man with a Horn","tt0043153","Biography, Drama, Music",7.2,2637,"Michael Curtiz [nm0002031]",12,"Lauren Bacall","nm0000002",1924,26,"Kirk Douglas","nm0000018",1916,34,8
1950,"The Furies","tt0042490","Drama, Romance, Western",7.3,2487,"Anthony Mann [nm0542649]",13,"Barbara Stanwyck","nm0001766",1907,43,"Wendell Corey","nm0179819",1914,36,-7
1950,"The Damned Don't Cry","tt0042376","Crime, Drama, Film-Noir",7.2,2105,"Vincent Sherman [nm0792605]",14,"Joan Crawford","nm0001076",1904,46,"David Brian","nm0108406",1914,36,-10
1950,"Quicksand","tt0042869","Crime, Drama, Film-Noir",6.6,1766,"Irving Pichel [nm0681635]",15,"Jeanne Cagney","nm0128573",1919,31,"Mickey Rooney","nm0001682",1920,30,-1
1950,"Dark City","tt0042379","Crime, Drama, Film-Noir",6.8,1637,"William Dieterle [nm0226189]",16,"Lizabeth Scott","nm0779507",1922,28,"Charlton Heston","nm0000032",1923,27,-1
1950,"The Black Rose","tt0042256","Adventure, History, Romance",6.4,1633,"Henry Hathaway [nm0368871]",17,"Cécile Aubry","nm0041438",1928,22,"Tyrone Power","nm0000061",1914,36,14
1950,"Tea for Two","tt0043030","Comedy, Musical, Romance",6.5,1509,"David Butler [nm0124877]",18,"Doris Day","nm0000013",1922,28,"Gordon MacRae","nm0534286",1921,29,1
1950,"Three Little Words","tt0043044","Biography, Comedy, Musical",7,1447,"Richard Thorpe [nm0861703]",19,"Vera-Ellen","nm0893584",1921,29,"Fred Astaire","nm0000001",1899,51,22
1950,"Mister 880","tt0042742","Comedy, Crime, Romance",7.1,1147,"Edmund Goulding [nm0332539]",20,"Dorothy McGuire","nm0570192",1916,34,"Burt Lancaster","nm0000044",1913,37,3
1950,"Dallas","tt0042372","Romance, Western",6.3,1111,"Stuart Heisler [nm0374702]",21,"Ruth Roman","nm0738746",1922,28,"Gary Cooper","nm0000011",1901,49,21
1950,"Bright Leaf","tt0042285","Drama, Romance",6.6,1029,"Michael Curtiz [nm0002031]",22,"Lauren Bacall","nm0000002",1924,26,"Gary Cooper","nm0000011",1901,49,23
1950,"Champagne for Caesar","tt0042325","Comedy, Romance",7.4,921,"Richard Whorf [nm0926636]",23,"Celeste Holm","nm0002141",1917,33,"Ronald Colman","nm0172903",1891,59,26
1950,"The Second Woman","tt0044013","Drama, Film-Noir, Mystery",6.4,881,"James V. Kern [nm0449462]",24,"Betsy Drake","nm0236860",1923,27,"Robert Young","nm0001870",1907,43,16
1950,"The Tattooed Stranger","tt0043027","Crime, Drama, Film-Noir",6,786,"Edward Montagne [nm0598723]",25,"Patricia Barry","nm0058117",1922,28,"John Miles","nm0587153",1923,27,-1
1951,"An American in Paris","tt0043278","Drama, Musical, Romance",7.2,27636,"Vincente Minnelli [nm0591486]",1,"Leslie Caron","nm0001989",1931,20,"Gene Kelly","nm0000037",1912,39,19
1951,"A Place in the Sun","tt0043924","Drama, Romance",7.8,18289,"George Stevens [nm0828419]",2,"Elizabeth Taylor","nm0000072",1932,19,"Montgomery Clift","nm0001050",1920,31,12
1951,"Quo Vadis","tt0043949","Biography, Drama, History",7.2,12348,"Mervyn LeRoy [nm0503777] | Anthony Mann [nm0542649]",3,"Deborah Kerr","nm0000039",1921,30,"Robert Taylor","nm0001791",1911,40,10
1951,"Detective Story","tt0043465","Crime, Drama, Film-Noir",7.6,6350,"William Wyler [nm0943758]",4,"Eleanor Parker","nm0662223",1922,29,"Kirk Douglas","nm0000018",1916,35,6
1951,"People Will Talk","tt0043915","Comedy, Drama, Romance",7.4,5219,"Joseph L. Mankiewicz [nm0000581]",5,"Jeanne Crain","nm0002022",1925,26,"Cary Grant","nm0000026",1904,47,21
1951,"Royal Wedding","tt0043983","Comedy, Musical, Romance",6.7,4338,"Stanley Donen [nm0002045]",6,"Sarah Churchill","nm0161468",1914,37,"Fred Astaire","nm0000001",1899,52,15
1951,"Show Boat","tt0044030","Drama, Family, Musical",6.9,4176,"George Sidney [nm0796645]",7,"Kathryn Grayson","nm0337113",1922,29,"Howard Keel","nm0444476",1919,32,3
1951,"His Kind of Woman","tt0043643","Action, Crime, Film-Noir",7.1,3553,"John Farrow [nm0268513] | Richard Fleischer [nm0281507]",8,"Jane Russell","nm0000066",1921,30,"Robert Mitchum","nm0000053",1917,34,4
1951,"Father's Little Dividend","tt0043526","Comedy, Romance",6.6,3129,"Vincente Minnelli [nm0591486]",9,"Joan Bennett","nm0000910",1910,41,"Spencer Tracy","nm0000075",1900,51,10
1951,"The Man from Planet X","tt0043778","Horror, Romance, Sci-Fi",5.7,2254,"Edgar G. Ulmer [nm0880618]",10,"Margaret Field","nm0275992",1922,29,"Robert Clarke","nm0164967",1920,31,2
1951,"On Moonlight Bay","tt0043880","Comedy, Family, Musical",7.1,2112,"Roy Del Ruth [nm0215877]",11,"Doris Day","nm0000013",1922,29,"Gordon MacRae","nm0534286",1921,30,1
1951,"Rawhide","tt0043959","Drama, Romance, Western",7.2,2078,"Henry Hathaway [nm0368871]",12,"Susan Hayward","nm0001333",1917,34,"Tyrone Power","nm0000061",1914,37,3
1951,"David and Bathsheba","tt0043455","Drama, History, Romance",6.1,1870,"Henry King [nm0454771]",13,"Susan Hayward","nm0001333",1917,34,"Gregory Peck","nm0000060",1916,35,1
1951,"Sirocco","tt0044040","Action, Drama, Film-Noir",6.3,1708,"Curtis Bernhardt [nm0076779]",14,"Märta Torén","nm0869084",1926,25,"Humphrey Bogart","nm0000007",1899,52,27
1951,"Superman and the Mole-Men","tt0044091","Action, Adventure, Drama",5.8,1549,"Lee Sholem [nm0794793]",15,"Phyllis Coates","nm0167659",1927,24,"George Reeves","nm0001660",1914,37,13
1951,"The Lemon Drop Kid","tt0043733","Comedy, Crime, Music",7.2,1519,"Sidney Lanfield [nm0485647] | Frank Tashlin [nm0850895]",16,"Marilyn Maxwell","nm0561765",1920,31,"Bob Hope","nm0001362",1903,48,17
1951,"Along the Great Divide","tt0043276","Adventure, Romance, Western",6.8,1463,"Raoul Walsh [nm0909825]",17,"Virginia Mayo","nm0562920",1920,31,"Kirk Douglas","nm0000018",1916,35,4
1951,"The Mating Season","tt0043792","Comedy, Drama, Romance",7.5,1434,"Mitchell Leisen [nm0500552]",18,"Gene Tierney","nm0000074",1920,31,"John Lund","nm0526184",1911,40,9
1951,"The Stooge","tt0045192","Comedy, Drama, Music",6.9,1195,"Norman Taurog [nm0851537]",19,"Polly Bergen","nm0000917",1930,21,"Dean Martin","nm0001509",1917,34,13
1951,"Anne of the Indies","tt0043288","Action, Adventure, Drama",6.7,1074,"Jacques Tourneur [nm0869664]",20,"Jean Peters","nm0676492",1926,25,"Louis Jourdan","nm0431139",1921,30,5
1951,"Love Nest","tt0043759","Comedy, Drama, Romance",6.3,992,"Joseph M. Newman [nm0628149]",21,"June Haver","nm0369792",1926,25,"William Lundigan","nm0526485",1914,37,12
1951,"Let's Make It Legal","tt0043736","Comedy, Drama, Romance",6.3,981,"Richard Sale [nm0757940]",22,"Claudette Colbert","nm0001055",1903,48,"Macdonald Carey","nm0136994",1913,38,-10
1951,"My Favorite Spy","tt0043827","Comedy, Crime, Music",6.6,958,"Norman Z. McLeod [nm0572851]",23,"Hedy Lamarr","nm0001443",1914,37,"Bob Hope","nm0001362",1903,48,11
1951,"Man in the Saddle","tt0043781","Romance, Western",6.3,925,"André De Toth [nm0211964]",24,"Joan Leslie","nm0504125",1925,26,"Randolph Scott","nm0000068",1898,53,27
1951,"Here Comes the Groom","tt0043633","Comedy, Musical, Romance",6.5,921,"Frank Capra [nm0001008]",25,"Jane Wyman","nm0943837",1917,34,"Bing Crosby","nm0001078",1903,48,14
1952,"Singin' in the Rain","tt0045152","Comedy, Musical, Romance",8.3,199648,"Stanley Donen [nm0002045] | Gene Kelly [nm0000037]",1,"Debbie Reynolds","nm0001666",1932,20,"Gene Kelly","nm0000037",1912,40,20
1952,"The Quiet Man","tt0045061","Comedy, Drama, Romance",7.8,32095,"John Ford [nm0000406]",2,"Maureen O'Hara","nm0000058",1920,32,"John Wayne","nm0000078",1907,45,13
1952,"Limelight","tt0044837","Drama, Music, Romance",8.1,16304,"Charles Chaplin [nm0000122]",3,"Claire Bloom","nm0001954",1931,21,"Charles Chaplin","nm0000122",1889,63,42
1952,"The Bad and the Beautiful","tt0044391","Drama, Romance",7.8,11805,"Vincente Minnelli [nm0591486]",4,"Lana Turner","nm0001805",1920,32,"Kirk Douglas","nm0000018",1916,36,4
1952,"The Greatest Show on Earth","tt0044672","Drama, Family, Romance",6.6,11732,"Cecil B. DeMille [nm0001124]",5,"Betty Hutton","nm0002149",1921,31,"Cornel Wilde","nm0664273",1912,40,9
1952,"Bend of the River","tt0044413","Action, Adventure, Romance",7.3,7096,"Anthony Mann [nm0542649]",6,"Julie Adams","nm0011105",1926,26,"James Stewart","nm0000071",1908,44,18
1952,"Scaramouche","tt0045125","Action, Adventure, Comedy",7.5,5172,"George Sidney [nm0796645]",7,"Eleanor Parker","nm0662223",1922,30,"Stewart Granger","nm0001289",1913,39,9
1952,"Clash by Night","tt0044502","Drama, Film-Noir, Romance",7.1,5036,"Fritz Lang [nm0000485]",8,"Barbara Stanwyck","nm0001766",1907,45,"Paul Douglas","nm0007222",1907,45,0
1952,"Pat and Mike","tt0045012","Comedy, Romance, Sport",7,4741,"George Cukor [nm0002030]",9,"Katharine Hepburn","nm0000031",1907,45,"Spencer Tracy","nm0000075",1900,52,7
1952,"The Snows of Kilimanjaro","tt0045162","Adventure, Drama, Romance",6.2,4308,"Henry King [nm0454771] | Roy Ward Baker [nm0001928]",10,"Susan Hayward","nm0001333",1917,35,"Gregory Peck","nm0000060",1916,36,1
1952,"Come Back, Little Sheba","tt0044509","Drama, Romance",7.6,4068,"Daniel Mann [nm0542702]",11,"Shirley Booth","nm0095804",1898,54,"Burt Lancaster","nm0000044",1913,39,-15
1952,"Hans Christian Andersen","tt0044685","Biography, Family, Musical",6.9,3119,"Charles Vidor [nm0896533]",12,"Zizi Jeanmaire","nm0419929",1924,28,"Danny Kaye","nm0001414",1911,41,13
1952,"The Star","tt0045186","Drama, Romance",7.1,2951,"Stuart Heisler [nm0374702]",13,"Bette Davis","nm0000012",1908,44,"Sterling Hayden","nm0001330",1916,36,-8
1952,"My Cousin Rachel","tt0044937","Drama, Mystery, Romance",7.1,2157,"Henry Koster [nm0467396]",14,"Olivia de Havilland","nm0000014",1916,36,"Richard Burton","nm0000009",1925,27,-9
1952,"Against All Flags","tt0044333","Action, Adventure, Drama",6.7,2057,"George Sherman [nm0792450]",15,"Maureen O'Hara","nm0000058",1920,32,"Errol Flynn","nm0001224",1909,43,11
1952,"Carrie","tt0044486","Drama, Romance",7.3,1953,"William Wyler [nm0943758]",16,"Jennifer Jones","nm0428354",1919,33,"Laurence Olivier","nm0000059",1907,45,12
1952,"Son of Paleface","tt0045177","Comedy, Romance, Western",7,1901,"Frank Tashlin [nm0850895]",17,"Jane Russell","nm0000066",1921,31,"Bob Hope","nm0001362",1903,49,18
1952,"Big Jim McLain","tt0044418","Crime, Drama, History",5.4,1801,"Edward Ludwig [nm0524995]",18,"Nancy Olson","nm0647970",1928,24,"John Wayne","nm0000078",1907,45,21
1952,"Scandal Sheet","tt0045124","Crime, Drama, Film-Noir",7.5,1718,"Phil Karlson [nm0439597]",19,"Donna Reed","nm0001656",1921,31,"John Derek","nm0001135",1926,26,-5
1952,"We're Not Married!","tt0045317","Comedy, Romance",6.4,1648,"Edmund Goulding [nm0332539]",20,"Ginger Rogers","nm0001677",1911,41,"Fred Allen","nm0020521",1894,58,17
1952,"The World in His Arms","tt0045339","Action, Adventure, History",7,1575,"Raoul Walsh [nm0909825]",21,"Ann Blyth","nm0001955",1928,24,"Gregory Peck","nm0000060",1916,36,12
1952,"The Big Trees","tt0044420","Action, Romance, Western",5.7,1269,"Felix E. Feist [nm0270765]",22,"Eve Miller","nm0588322",1923,29,"Kirk Douglas","nm0000018",1916,36,7
1952,"Ruby Gentry","tt0045109","Drama, Romance",6.7,1228,"King Vidor [nm0896542]",23,"Jennifer Jones","nm0428354",1919,33,"Charlton Heston","nm0000032",1923,29,-4
1952,"Blackbeard, the Pirate","tt0044426","Adventure, Romance",6.1,1186,"Raoul Walsh [nm0909825]",24,"Linda Darnell","nm0001105",1923,29,"Keith Andes","nm0027882",1920,32,3
1952,"The Duel at Silver Creek","tt0044573","Action, Adventure, Drama",6.4,1168,"Don Siegel [nm0796923]",25,"Susan Cabot","nm0127693",1927,25,"Audie Murphy","nm0001559",1924,28,3
1953,"Roman Holiday","tt0046250","Comedy, Romance",8,118446,"William Wyler [nm0943758]",1,"Audrey Hepburn","nm0000030",1929,24,"Gregory Peck","nm0000060",1916,37,13
1953,"From Here to Eternity","tt0045793","Drama, Romance, War",7.7,39781,"Fred Zinnemann [nm0003593]",2,"Deborah Kerr","nm0000039",1921,32,"Burt Lancaster","nm0000044",1913,40,8
1953,"Gentlemen Prefer Blondes","tt0045810","Comedy, Musical, Romance",7.2,28399,"Howard Hawks [nm0001328]",3,"Jane Russell","nm0000066",1921,32,"Elliott Reid","nm0717256",1920,33,1
1953,"How to Marry a Millionaire","tt0045891","Comedy, Drama, Romance",6.9,18942,"Jean Negulesco [nm0624535]",4,"Marilyn Monroe","nm0000054",1926,27,"David Wayne","nm0915536",1914,39,12
1953,"The Band Wagon","tt0045537","Comedy, Musical, Romance",7.5,9103,"Vincente Minnelli [nm0591486]",5,"Cyd Charisse","nm0001998",1922,31,"Fred Astaire","nm0000001",1899,54,23
1953,"Hondo","tt0045883","Drama, Romance, War",7.1,8482,"John Farrow [nm0268513]",6,"Geraldine Page","nm0656183",1924,29,"John Wayne","nm0000078",1907,46,17
1953,"Calamity Jane","tt0045591","Comedy, Musical, Romance",7.3,7811,"David Butler [nm0124877]",7,"Doris Day","nm0000013",1922,31,"Howard Keel","nm0444476",1919,34,3
1953,"Mogambo","tt0046085","Adventure, Drama, Romance",6.7,6900,"John Ford [nm0000406]",8,"Ava Gardner","nm0001257",1922,31,"Clark Gable","nm0000022",1901,52,21
1953,"Angel Face","tt0044357","Crime, Drama, Film-Noir",7.3,6165,"Otto Preminger [nm0695937]",9,"Jean Simmons","nm0001739",1929,24,"Robert Mitchum","nm0000053",1917,36,12
1953,"Titanic","tt0046435","Drama, History, Romance",7.1,5890,"Jean Negulesco [nm0624535]",10,"Barbara Stanwyck","nm0001766",1907,46,"Clifton Webb","nm0916067",1889,64,18
1953,"Kiss Me Kate","tt0045963","Comedy, Musical, Romance",7.1,5167,"George Sidney [nm0796645]",11,"Kathryn Grayson","nm0337113",1922,31,"Howard Keel","nm0444476",1919,34,3
1953,"The 5,000 Fingers of Dr. T.","tt0045464","Family, Fantasy, Music",6.8,3482,"Roy Rowland [nm0746740]",12,"Mary Healy","nm0372351",1918,35,"Peter Lind Hayes","nm0371122",1915,38,3
1953,"Lili","tt0046000","Drama, Musical, Romance",7.4,2990,"Charles Walters [nm0910199]",13,"Leslie Caron","nm0001989",1931,22,"Mel Ferrer","nm0002072",1917,36,14
1953,"The Moon Is Blue","tt0046094","Comedy, Romance",6.7,1936,"Otto Preminger [nm0695937]",14,"Maggie McNamara","nm0573704",1929,24,"William Holden","nm0000034",1918,35,11
1953,"By the Light of the Silvery Moon","tt0045586","Comedy, Family, Musical",7.1,1780,"David Butler [nm0124877]",15,"Doris Day","nm0000013",1922,31,"Gordon MacRae","nm0534286",1921,32,1
1953,"Dream Wife","tt0045706","Comedy, Romance",6,1577,"Sidney Sheldon [nm0791084]",16,"Deborah Kerr","nm0000039",1921,32,"Cary Grant","nm0000026",1904,49,17
1953,"Scared Stiff","tt0046280","Comedy, Horror, Musical",6.5,1555,"George Marshall [nm0550892]",17,"Lizabeth Scott","nm0779507",1922,31,"Dean Martin","nm0001509",1917,36,5
1953,"All I Desire","tt0045492","Drama, Romance",7.1,1527,"Douglas Sirk [nm0802862]",18,"Barbara Stanwyck","nm0001766",1907,46,"Richard Carlson","nm0137999",1912,41,-5
1953,"Trouble Along the Way","tt0046463","Comedy, Drama, Romance",6.9,1460,"Michael Curtiz [nm0002031]",19,"Donna Reed","nm0001656",1921,32,"John Wayne","nm0000078",1907,46,14
1953,"Young Bess","tt0046564","Biography, Drama, Romance",6.7,1288,"George Sidney [nm0796645]",20,"Jean Simmons","nm0001739",1929,24,"Stewart Granger","nm0001289",1913,40,16
1953,"The Master of Ballantrae","tt0046054","Action, Adventure, History",6.5,1276,"William Keighley [nm0445033]",21,"Beatrice Campbell","nm0132224",1922,31,"Errol Flynn","nm0001224",1909,44,13
1953,"Miss Sadie Thompson","tt0046076","Drama, Musical, Romance",6,1244,"Curtis Bernhardt [nm0076779]",22,"Rita Hayworth","nm0000028",1918,35,"Aldo Ray","nm0712731",1926,27,-8
1953,"Battle Circus","tt0045544","Drama, Romance, War",6,1208,"Richard Brooks [nm0112218]",23,"June Allyson","nm0000742",1917,36,"Humphrey Bogart","nm0000007",1899,54,18
1953,"Gun Fury","tt0045846","Action, Adventure, Crime",6.1,1160,"Raoul Walsh [nm0909825]",24,"Donna Reed","nm0001656",1921,32,"Rock Hudson","nm0001369",1925,28,-4
1953,"Inferno","tt0045911","Crime, Drama, Romance",7.1,1097,"Roy Ward Baker [nm0001928]",25,"Rhonda Fleming","nm0281766",1923,30,"Robert Ryan","nm0752813",1909,44,14
1954,"Sabrina","tt0047437","Comedy, Drama, Romance",7.7,54042,"Billy Wilder [nm0000697]",1,"Audrey Hepburn","nm0000030",1929,25,"Humphrey Bogart","nm0000007",1899,55,30
1954,"White Christmas","tt0047673","Comedy, Musical, Romance",7.6,28530,"Michael Curtiz [nm0002031]",2,"Rosemary Clooney","nm0167041",1928,26,"Bing Crosby","nm0001078",1903,51,25
1954,"Seven Brides for Seven Brothers","tt0047472","Comedy, Drama, Musical",7.4,19653,"Stanley Donen [nm0002045]",3,"Jane Powell","nm0007225",1929,25,"Howard Keel","nm0444476",1919,35,10
1954,"A Star Is Born","tt0047522","Drama, Musical, Romance",7.6,14197,"George Cukor [nm0002030]",4,"Judy Garland","nm0000023",1922,32,"James Mason","nm0000051",1909,45,13
1954,"River of No Return","tt0047422","Action, Adventure, Drama",6.7,9500,"Otto Preminger [nm0695937] | Jean Negulesco [nm0624535]",5,"Marilyn Monroe","nm0000054",1926,28,"Robert Mitchum","nm0000053",1917,37,9
1954,"The Glenn Miller Story","tt0047030","Biography, Drama, Music",7.3,7339,"Anthony Mann [nm0542649]",6,"June Allyson","nm0000742",1917,37,"James Stewart","nm0000071",1908,46,9
1954,"Brigadoon","tt0046807","Fantasy, Musical, Romance",6.9,6968,"Vincente Minnelli [nm0591486]",7,"Cyd Charisse","nm0001998",1922,32,"Gene Kelly","nm0000037",1912,42,10
1954,"The Far Country","tt0048055","Romance, Western",7.2,5957,"Anthony Mann [nm0542649]",8,"Ruth Roman","nm0738746",1922,32,"James Stewart","nm0000071",1908,46,14
1954,"Magnificent Obsession","tt0047203","Drama, Romance",7.1,5318,"Douglas Sirk [nm0802862]",9,"Jane Wyman","nm0943837",1917,37,"Rock Hudson","nm0001369",1925,29,-8
1954,"There's No Business Like Show Business","tt0047574","Comedy, Drama, Musical",6.5,5043,"Walter Lang [nm0485943]",10,"Marilyn Monroe","nm0000054",1926,28,"Donald O'Connor","nm0640307",1925,29,1
1954,"The Bridges at Toko-Ri","tt0046806","Drama, Romance, War",6.7,4860,"Mark Robson [nm0733476]",11,"Grace Kelly","nm0000038",1929,25,"William Holden","nm0000034",1918,36,11
1954,"Carmen Jones","tt0046828","Drama, Musical, Romance",6.8,4105,"Otto Preminger [nm0695937]",12,"Dorothy Dandridge","nm0199268",1922,32,"Harry Belafonte","nm0000896",1927,27,-5
1954,"The Long, Long Trailer","tt0047191","Comedy, Romance",7,3875,"Vincente Minnelli [nm0591486]",13,"Lucille Ball","nm0000840",1911,43,"Desi Arnaz","nm0000789",1917,37,-6
1954,"Human Desire","tt0047101","Drama, Film-Noir, Romance",7.2,3673,"Fritz Lang [nm0000485]",14,"Gloria Grahame","nm0002108",1923,31,"Glenn Ford","nm0001229",1916,38,7
1954,"The Last Time I Saw Paris","tt0047162","Drama, Romance",6.2,3052,"Richard Brooks [nm0112218]",15,"Elizabeth Taylor","nm0000072",1932,22,"Van Johnson","nm0004496",1916,38,16
1954,"It Should Happen to You","tt0047123","Comedy, Romance",7.2,3032,"George Cukor [nm0002030]",16,"Judy Holliday","nm0391062",1921,33,"Jack Lemmon","nm0000493",1925,29,-4
